PA	SP	Score	sentence_num	url
Corporate	Private Equity	1	3	http://www.alston.com/professionals/james-sullivan/
Energy	Private Equity	1	5	http://www.alston.com/professionals/james-sullivan/
Corporate	Private Equity	1	5	http://www.alston.com/professionals/james-sullivan/
Energy	Private Equity	1	2	http://www.alston.com/professionals/john-baron/
Energy	Private Equity	1	2	http://www.alston.com/professionals/john-baron/
Energy	Private Equity	1	2	http://www.alston.com/professionals/john-baron/
Corporate	Private Equity	1	2	http://www.alston.com/professionals/john-baron/
Corporate	Private Equity	1	2	http://www.alston.com/professionals/john-baron/
Corporate	Private Equity	1	2	http://www.alston.com/professionals/john-baron/
Energy	Private Equity	1	5	http://www.alston.com/professionals/kate-moseley/
Energy	Private Equity	1	5	http://www.alston.com/professionals/kate-moseley/
Energy	Private Equity	1	5	http://www.alston.com/professionals/kate-moseley/
Corporate	Private Equity	1	5	http://www.alston.com/professionals/kate-moseley/
Corporate	Private Equity	1	5	http://www.alston.com/professionals/kate-moseley/
Corporate	Private Equity	1	5	http://www.alston.com/professionals/kate-moseley/
Energy	Private Equity	1	2	http://www.alston.com/professionals/kelly-payne/
Energy	Private Equity	1	2	http://www.alston.com/professionals/kelly-payne/
Energy	Private Equity	1	2	http://www.alston.com/professionals/kelly-payne/
Corporate	Private Equity	1	2	http://www.alston.com/professionals/kelly-payne/
Corporate	Private Equity	1	2	http://www.alston.com/professionals/kelly-payne/
Corporate	Private Equity	1	2	http://www.alston.com/professionals/kelly-payne/
Energy	Private Equity	1	2	http://www.alston.com/professionals/kristin-hinson/
Energy	Private Equity	1	2	http://www.alston.com/professionals/kristin-hinson/
Corporate	Private Equity	1	2	http://www.alston.com/professionals/kristin-hinson/
Corporate	Private Equity	1	2	http://www.alston.com/professionals/kristin-hinson/
ERISA	ESOPs	1	3	http://www.alston.com/professionals/emily-seymour-costin/
ERISA	ESOPs	1	3	http://www.alston.com/professionals/emily-seymour-costin/
ERISA	ESOPs	1	3	http://www.alston.com/professionals/emily-seymour-costin/
ERISA	ESOPs	1	3	http://www.alston.com/professionals/emily-seymour-costin/
ERISA	ESOPs	1	3	http://www.alston.com/professionals/emily-seymour-costin/
ERISA	ESOPs	1	3	http://www.alston.com/professionals/emily-seymour-costin/
ERISA	ESOPs	1	3	http://www.alston.com/professionals/emily-seymour-costin/
ERISA	ESOPs	1	3	http://www.alston.com/professionals/emily-seymour-costin/
ERISA	ESOPs	1	3	http://www.alston.com/professionals/emily-seymour-costin/
ERISA	ESOPs	1	3	http://www.alston.com/professionals/emily-seymour-costin/
ERISA	ESOPs	1	3	http://www.alston.com/professionals/emily-seymour-costin/
ERISA	ESOPs	1	3	http://www.alston.com/professionals/emily-seymour-costin/
ERISA	ESOPs	1	3	http://www.alston.com/professionals/emily-seymour-costin/
ERISA	ESOPs	1	3	http://www.alston.com/professionals/emily-seymour-costin/
ERISA	Retirement Plans	1	4	http://www.alston.com/professionals/fahad-saghir/
Labor & Employment	Immigration	1	6	http://www.alston.com/professionals/christopher-kelly/
Labor & Employment	Immigration	1	6	http://www.alston.com/professionals/christopher-kelly/
Labor & Employment	Immigration	1	6	http://www.alston.com/professionals/christopher-kelly/
Labor & Employment	Immigration	1	6	http://www.alston.com/professionals/christopher-kelly/
Labor & Employment	Immigration	1	6	http://www.alston.com/professionals/christopher-kelly/
Bankruptcy		10	7	http://www.alston.com/professionals/debra-lofano/
Banking	Swaps	1	2	http://www.alston.com/professionals/della-wells/
Corporate	SOX	1	3	http://www.alston.com/professionals/jack-williams/
Corporate	SOX	1	3	http://www.alston.com/professionals/jack-williams/
Corporate	SOX	1	3	http://www.alston.com/professionals/jack-williams/
Bankruptcy		10	3	http://www.alston.com/professionals/jason-solomon/
Bankruptcy		10	3	http://www.alston.com/professionals/jason-solomon/
Bankruptcy		10	3	http://www.alston.com/professionals/jason-solomon/
Bankruptcy		10	4	http://www.alston.com/professionals/jessica-supernaw/
Bankruptcy		10	4	http://www.alston.com/professionals/jessica-supernaw/
Bankruptcy		10	3	http://www.alston.com/professionals/john-spears/
Bankruptcy		10	1	http://www.alston.com/professionals/john-weiss/
Bankruptcy		10	2	http://www.alston.com/professionals/john-weiss/
Bankruptcy		10	2	http://www.alston.com/professionals/john-weiss/
Bankruptcy		10	2	http://www.alston.com/professionals/john-weiss/
Bankruptcy		10	2	http://www.alston.com/professionals/john-weiss/
Bankruptcy		10	2	http://www.alston.com/professionals/john-weiss/
Bankruptcy		10	2	http://www.alston.com/professionals/john-weiss/
Bankruptcy		10	2	http://www.alston.com/professionals/john-weiss/
Bankruptcy		10	2	http://www.alston.com/professionals/john-weiss/
Bankruptcy		10	2	http://www.alston.com/professionals/john-weiss/
Bankruptcy		10	2	http://www.alston.com/professionals/john-weiss/
Bankruptcy		10	2	http://www.alston.com/professionals/john-weiss/
Bankruptcy		10	3	http://www.alston.com/professionals/john-weiss/
Bankruptcy		10	3	http://www.alston.com/professionals/john-weiss/
Bankruptcy		10	3	http://www.alston.com/professionals/john-weiss/
ERISA	Employee Benefits	1	1	http://www.alston.com/professionals/david-godofsky/
ERISA	Employee Benefits	1	7	http://www.alston.com/professionals/david-godofsky/
ERISA	Employee Benefits	1	1	http://www.alston.com/professionals/emily-seymour-costin/
ERISA	Employee Benefits	1	1	http://www.alston.com/professionals/emily-seymour-costin/
ERISA	Employee Benefits	1	1	http://www.alston.com/professionals/emily-seymour-costin/
ERISA	Employee Benefits	1	1	http://www.alston.com/professionals/emily-seymour-costin/
ERISA	Employee Benefits	1	1	http://www.alston.com/professionals/emily-seymour-costin/
ERISA	Employee Benefits	1	3	http://www.alston.com/professionals/emily-seymour-costin/
ERISA	Employee Benefits	1	3	http://www.alston.com/professionals/emily-seymour-costin/
ERISA	Employee Benefits	1	3	http://www.alston.com/professionals/emily-seymour-costin/
ERISA	Employee Benefits	1	6	http://www.alston.com/professionals/emily-seymour-costin/
ERISA	Employee Benefits	1	7	http://www.alston.com/professionals/emily-seymour-costin/
ERISA	Employee Benefits	1	7	http://www.alston.com/professionals/emily-seymour-costin/
ERISA	Employee Benefits	1	7	http://www.alston.com/professionals/emily-seymour-costin/
ERISA	Employee Benefits	1	1	http://www.alston.com/professionals/fahad-saghir/
ERISA	Employee Benefits	1	1	http://www.alston.com/professionals/fahad-saghir/
ERISA	Employee Benefits	1	1	http://www.alston.com/professionals/fahad-saghir/
ERISA	Employee Benefits	1	1	http://www.alston.com/professionals/fahad-saghir/
ERISA	Employee Benefits	1	1	http://www.alston.com/professionals/fahad-saghir/
ERISA	Employee Benefits	1	4	http://www.alston.com/professionals/fahad-saghir/
ERISA	Employee Benefits	1	4	http://www.alston.com/professionals/fahad-saghir/
ERISA	Employee Benefits	1	6	http://www.alston.com/professionals/h-douglas-hinson/
ERISA	Employee Benefits	1	6	http://www.alston.com/professionals/h-douglas-hinson/
ERISA	Employee Benefits	1	6	http://www.alston.com/professionals/h-douglas-hinson/
ERISA	Employee Benefits	1	6	http://www.alston.com/professionals/h-douglas-hinson/
ERISA	Employee Benefits	1	7	http://www.alston.com/professionals/jonathan-g-rose/
Health Care	Compliance/Regulatory	1	2	http://www.alston.com/professionals/christopher-huffaker/
Health Care	Compliance/Regulatory	1	2	http://www.alston.com/professionals/christopher-huffaker/
Health Care	Compliance/Regulatory	1	2	http://www.alston.com/professionals/christopher-huffaker/
Health Care	Compliance/Regulatory	1	2	http://www.alston.com/professionals/christopher-huffaker/
Health Care	Compliance/Regulatory	1	2	http://www.alston.com/professionals/david-baum/
Health Care	Compliance/Regulatory	1	2	http://www.alston.com/professionals/dennis-garris/
Health Care	Compliance/Regulatory	1	2	http://www.alston.com/professionals/dennis-garris/
Health Care	Compliance/Regulatory	1	4	http://www.alston.com/professionals/donald-segal/
Health Care	Compliance/Regulatory	1	4	http://www.alston.com/professionals/donald-segal/
Health Care	Compliance/Regulatory	1	1	http://www.alston.com/professionals/emily-seymour-costin/
Health Care	Compliance/Regulatory	1	1	http://www.alston.com/professionals/emily-seymour-costin/
Health Care	Compliance/Regulatory	1	1	http://www.alston.com/professionals/emily-seymour-costin/
Health Care	Compliance/Regulatory	1	1	http://www.alston.com/professionals/emily-seymour-costin/
Health Care	Compliance/Regulatory	1	2	http://www.alston.com/professionals/Ian-Calhoun/
Health Care	Compliance/Regulatory	1	3	http://www.alston.com/professionals/jack-williams/
Health Care	Compliance/Regulatory	1	3	http://www.alston.com/professionals/jack-williams/
Health Care	Compliance/Regulatory	1	2	http://www.alston.com/professionals/james-burnett/
Health Care	Compliance/Regulatory	1	2	http://www.alston.com/professionals/jamil-nasir/
Health Care	Compliance/Regulatory	1	2	http://www.alston.com/professionals/jamil-nasir/
Health Care	Compliance/Regulatory	1	2	http://www.alston.com/professionals/jamil-nasir/
Health Care	Compliance/Regulatory	1	2	http://www.alston.com/professionals/jamil-nasir/
Health Care	Compliance/Regulatory	1	2	http://www.alston.com/professionals/jamil-nasir/
Health Care	Compliance/Regulatory	1	2	http://www.alston.com/professionals/jason-waite/
Health Care	Compliance/Regulatory	1	2	http://www.alston.com/professionals/jennifer-butler/
Health Care	Compliance/Regulatory	1	2	http://www.alston.com/professionals/jennifer-butler/
Bankruptcy	Chapter 11	1	3	http://www.alston.com/professionals/john-spears/
Bankruptcy	Chapter 11	1	3	http://www.alston.com/professionals/john-spears/
Bankruptcy	Chapter 11	1	2	http://www.alston.com/professionals/john-weiss/
Bankruptcy	Chapter 11	1	2	http://www.alston.com/professionals/john-weiss/
Bankruptcy	Chapter 11	1	2	http://www.alston.com/professionals/john-weiss/
Bankruptcy	Chapter 11	1	2	http://www.alston.com/professionals/john-weiss/
Bankruptcy	Chapter 11	1	2	http://www.alston.com/professionals/john-weiss/
Bankruptcy	Chapter 11	1	2	http://www.alston.com/professionals/john-weiss/
Bankruptcy	Chapter 11	1	2	http://www.alston.com/professionals/john-weiss/
Health Care	Compliance/Regulatory	1	2	http://www.alston.com/professionals/joyce-gresko/
Health Care	Compliance/Regulatory	1	2	http://www.alston.com/professionals/joyce-gresko/
Health Care	Compliance/Regulatory	1	4	http://www.alston.com/professionals/karen-wade/
Health Care	Compliance/Regulatory	1	4	http://www.alston.com/professionals/karen-wade/
Health Care	Compliance/Regulatory	1	4	http://www.alston.com/professionals/karen-wade/
Health Care	Compliance/Regulatory	1	2	http://www.alston.com/professionals/kenneth-jaffe/
Health Care	Compliance/Regulatory	1	2	http://www.alston.com/professionals/kenneth-jaffe/
Health Care	Compliance/Regulatory	1	2	http://www.alston.com/professionals/kenneth-jaffe/
Environmental	Energy	1	1	http://www.alston.com/professionals/michael-kunselman/
Energy		10	1	http://www.alston.com/professionals/michael-kunselman/
Corporate	Energy	1	1	http://www.alston.com/professionals/michael-kunselman/
Environmental	Energy	1	2	http://www.alston.com/professionals/michael-ward/
Environmental	Energy	1	2	http://www.alston.com/professionals/michael-ward/
Energy		10	2	http://www.alston.com/professionals/michael-ward/
Energy		10	2	http://www.alston.com/professionals/michael-ward/
Corporate	Energy	1	2	http://www.alston.com/professionals/michael-ward/
Corporate	Energy	1	2	http://www.alston.com/professionals/michael-ward/
Environmental	Energy	1	3	http://www.alston.com/professionals/michael-ward/
Energy		10	3	http://www.alston.com/professionals/michael-ward/
Corporate	Energy	1	3	http://www.alston.com/professionals/michael-ward/
Environmental	Energy	1	1	http://www.alston.com/professionals/peter-floyd/
Energy		10	1	http://www.alston.com/professionals/peter-floyd/
Corporate	Energy	1	1	http://www.alston.com/professionals/peter-floyd/
Environmental	Energy	1	2	http://www.alston.com/professionals/peter-floyd/
Environmental	Energy	1	2	http://www.alston.com/professionals/peter-floyd/
Environmental	Energy	1	2	http://www.alston.com/professionals/peter-floyd/
Energy		10	2	http://www.alston.com/professionals/peter-floyd/
Energy		10	2	http://www.alston.com/professionals/peter-floyd/
Energy		10	2	http://www.alston.com/professionals/peter-floyd/
Corporate	Energy	1	2	http://www.alston.com/professionals/peter-floyd/
Corporate	Energy	1	2	http://www.alston.com/professionals/peter-floyd/
Corporate	Energy	1	2	http://www.alston.com/professionals/peter-floyd/
Environmental	Energy	1	1	http://www.alston.com/professionals/richard-sparling/
Energy		10	1	http://www.alston.com/professionals/richard-sparling/
Corporate	Energy	1	1	http://www.alston.com/professionals/richard-sparling/
Environmental	Energy	1	2	http://www.alston.com/professionals/richard-sparling/
Environmental	Energy	1	2	http://www.alston.com/professionals/richard-sparling/
Environmental	Energy	1	2	http://www.alston.com/professionals/richard-sparling/
Energy		10	2	http://www.alston.com/professionals/richard-sparling/
Energy		10	2	http://www.alston.com/professionals/richard-sparling/
Energy		10	2	http://www.alston.com/professionals/richard-sparling/
Corporate	Energy	1	2	http://www.alston.com/professionals/richard-sparling/
Corporate	Energy	1	2	http://www.alston.com/professionals/richard-sparling/
Corporate	Energy	1	2	http://www.alston.com/professionals/richard-sparling/
Environmental	Energy	1	3	http://www.alston.com/professionals/richard-sparling/
Energy		10	3	http://www.alston.com/professionals/richard-sparling/
Corporate	Energy	1	3	http://www.alston.com/professionals/richard-sparling/
Environmental	Energy	1	1	http://www.alston.com/professionals/sean-atkins/
Energy		10	1	http://www.alston.com/professionals/sean-atkins/
Corporate	Energy	1	1	http://www.alston.com/professionals/sean-atkins/
Environmental	Energy	1	8	http://www.alston.com/professionals/sean-atkins/
Energy		10	8	http://www.alston.com/professionals/sean-atkins/
Corporate	Energy	1	8	http://www.alston.com/professionals/sean-atkins/
Environmental	Energy	1	5	http://www.alston.com/professionals/sean-whyte/
Energy		10	5	http://www.alston.com/professionals/sean-whyte/
Corporate	Energy	1	5	http://www.alston.com/professionals/sean-whyte/
Environmental	Energy	1	2	http://www.alston.com/professionals/stephanie-d-clouston/
Energy		10	2	http://www.alston.com/professionals/stephanie-d-clouston/
Corporate	Energy	1	2	http://www.alston.com/professionals/stephanie-d-clouston/
Environmental	Energy	1	4	http://www.alston.com/professionals/stephanie-d-clouston/
Environmental	Energy	1	4	http://www.alston.com/professionals/stephanie-d-clouston/
Environmental	Energy	1	4	http://www.alston.com/professionals/stephanie-d-clouston/
Energy		10	4	http://www.alston.com/professionals/stephanie-d-clouston/
Energy		10	4	http://www.alston.com/professionals/stephanie-d-clouston/
Energy		10	4	http://www.alston.com/professionals/stephanie-d-clouston/
Corporate	Energy	1	4	http://www.alston.com/professionals/stephanie-d-clouston/
Corporate	Energy	1	4	http://www.alston.com/professionals/stephanie-d-clouston/
Corporate	Energy	1	4	http://www.alston.com/professionals/stephanie-d-clouston/
Environmental	Energy	1	1	http://www.alston.com/professionals/stephen-palmer/
Energy		10	1	http://www.alston.com/professionals/stephen-palmer/
Corporate	Energy	1	1	http://www.alston.com/professionals/stephen-palmer/
Environmental	Energy	1	3	http://www.alston.com/professionals/stephen-palmer/
Environmental	Energy	1	3	http://www.alston.com/professionals/stephen-palmer/
Environmental	Energy	1	3	http://www.alston.com/professionals/stephen-palmer/
Energy		10	3	http://www.alston.com/professionals/stephen-palmer/
Energy		10	3	http://www.alston.com/professionals/stephen-palmer/
Energy		10	3	http://www.alston.com/professionals/stephen-palmer/
Corporate	Energy	1	3	http://www.alston.com/professionals/stephen-palmer/
Corporate	Energy	1	3	http://www.alston.com/professionals/stephen-palmer/
Corporate	Energy	1	3	http://www.alston.com/professionals/stephen-palmer/
Environmental	Energy	1	4	http://www.alston.com/professionals/stephen-palmer/
Energy		10	4	http://www.alston.com/professionals/stephen-palmer/
Corporate	Energy	1	4	http://www.alston.com/professionals/stephen-palmer/
Environmental	Energy	1	2	http://www.alston.com/professionals/thomas-feddo/
Environmental	Energy	1	2	http://www.alston.com/professionals/thomas-feddo/
Energy		10	2	http://www.alston.com/professionals/thomas-feddo/
Energy		10	2	http://www.alston.com/professionals/thomas-feddo/
Corporate	Energy	1	2	http://www.alston.com/professionals/thomas-feddo/
Corporate	Energy	1	2	http://www.alston.com/professionals/thomas-feddo/
Environmental	Energy	1	6	http://www.alston.com/professionals/thomas-feddo/
Environmental	Energy	1	6	http://www.alston.com/professionals/thomas-feddo/
Environmental	Energy	1	6	http://www.alston.com/professionals/thomas-feddo/
Energy		10	6	http://www.alston.com/professionals/thomas-feddo/
Energy		10	6	http://www.alston.com/professionals/thomas-feddo/
Energy		10	6	http://www.alston.com/professionals/thomas-feddo/
Corporate	Energy	1	6	http://www.alston.com/professionals/thomas-feddo/
Corporate	Energy	1	6	http://www.alston.com/professionals/thomas-feddo/
Corporate	Energy	1	6	http://www.alston.com/professionals/thomas-feddo/
Environmental	Energy	1	5	http://www.alston.com/professionals/william-anaya/
Energy		10	5	http://www.alston.com/professionals/william-anaya/
Corporate	Energy	1	5	http://www.alston.com/professionals/william-anaya/
Environmental	Energy	1	6	http://www.alston.com/professionals/william-anaya/
Environmental	Energy	1	6	http://www.alston.com/professionals/william-anaya/
Environmental	Energy	1	6	http://www.alston.com/professionals/william-anaya/
Environmental	Energy	1	6	http://www.alston.com/professionals/william-anaya/
Environmental	Energy	1	6	http://www.alston.com/professionals/william-anaya/
Environmental	Energy	1	6	http://www.alston.com/professionals/william-anaya/
Environmental	Energy	1	6	http://www.alston.com/professionals/william-anaya/
Environmental	Energy	1	6	http://www.alston.com/professionals/william-anaya/
Energy		10	6	http://www.alston.com/professionals/william-anaya/
Energy		10	6	http://www.alston.com/professionals/william-anaya/
Energy		10	6	http://www.alston.com/professionals/william-anaya/
Energy		10	6	http://www.alston.com/professionals/william-anaya/
Energy		10	6	http://www.alston.com/professionals/william-anaya/
Energy		10	6	http://www.alston.com/professionals/william-anaya/
Energy		10	6	http://www.alston.com/professionals/william-anaya/
Energy		10	6	http://www.alston.com/professionals/william-anaya/
Corporate	Energy	1	6	http://www.alston.com/professionals/william-anaya/
Corporate	Energy	1	6	http://www.alston.com/professionals/william-anaya/
Corporate	Energy	1	6	http://www.alston.com/professionals/william-anaya/
Corporate	Energy	1	6	http://www.alston.com/professionals/william-anaya/
Corporate	Energy	1	6	http://www.alston.com/professionals/william-anaya/
Corporate	Energy	1	6	http://www.alston.com/professionals/william-anaya/
Corporate	Energy	1	6	http://www.alston.com/professionals/william-anaya/
Corporate	Energy	1	6	http://www.alston.com/professionals/william-anaya/
Energy	Private Equity	1	5	http://www.alston.com/professionals/lee-rimler/
Corporate	Private Equity	1	5	http://www.alston.com/professionals/lee-rimler/
Energy	Private Equity	1	2	http://www.alston.com/professionals/matthew-berde/
Energy	Private Equity	1	2	http://www.alston.com/professionals/matthew-berde/
Corporate	Private Equity	1	2	http://www.alston.com/professionals/matthew-berde/
Corporate	Private Equity	1	2	http://www.alston.com/professionals/matthew-berde/
Energy	Private Equity	1	3	http://www.alston.com/professionals/randolph-moore/
Energy	Private Equity	1	3	http://www.alston.com/professionals/randolph-moore/
Corporate	Private Equity	1	3	http://www.alston.com/professionals/randolph-moore/
Corporate	Private Equity	1	3	http://www.alston.com/professionals/randolph-moore/
Energy	Private Equity	1	4	http://www.alston.com/professionals/randolph-moore/
Energy	Private Equity	1	4	http://www.alston.com/professionals/randolph-moore/
Energy	Private Equity	1	4	http://www.alston.com/professionals/randolph-moore/
Energy	Private Equity	1	4	http://www.alston.com/professionals/randolph-moore/
Corporate	Private Equity	1	4	http://www.alston.com/professionals/randolph-moore/
Corporate	Private Equity	1	4	http://www.alston.com/professionals/randolph-moore/
Corporate	Private Equity	1	4	http://www.alston.com/professionals/randolph-moore/
Corporate	Private Equity	1	4	http://www.alston.com/professionals/randolph-moore/
Energy	Private Equity	1	2	http://www.alston.com/professionals/t-scott-kummer/
Energy	Private Equity	1	2	http://www.alston.com/professionals/t-scott-kummer/
Energy	Private Equity	1	2	http://www.alston.com/professionals/t-scott-kummer/
Corporate	Private Equity	1	2	http://www.alston.com/professionals/t-scott-kummer/
Corporate	Private Equity	1	2	http://www.alston.com/professionals/t-scott-kummer/
Corporate	Private Equity	1	2	http://www.alston.com/professionals/t-scott-kummer/
Energy	Private Equity	1	3	http://www.alston.com/professionals/t-scott-kummer/
Energy	Private Equity	1	3	http://www.alston.com/professionals/t-scott-kummer/
Energy	Private Equity	1	3	http://www.alston.com/professionals/t-scott-kummer/
Corporate	Private Equity	1	3	http://www.alston.com/professionals/t-scott-kummer/
Corporate	Private Equity	1	3	http://www.alston.com/professionals/t-scott-kummer/
Corporate	Private Equity	1	3	http://www.alston.com/professionals/t-scott-kummer/
Energy	Private Equity	1	1	http://www.alston.com/professionals/timothy-selby/
Energy	Private Equity	1	1	http://www.alston.com/professionals/timothy-selby/
Energy	Private Equity	1	1	http://www.alston.com/professionals/timothy-selby/
Energy	Private Equity	1	1	http://www.alston.com/professionals/timothy-selby/
Energy	Private Equity	1	1	http://www.alston.com/professionals/timothy-selby/
Corporate	Private Equity	1	1	http://www.alston.com/professionals/timothy-selby/
Corporate	Private Equity	1	1	http://www.alston.com/professionals/timothy-selby/
Corporate	Private Equity	1	1	http://www.alston.com/professionals/timothy-selby/
Corporate	Private Equity	1	1	http://www.alston.com/professionals/timothy-selby/
Corporate	Private Equity	1	1	http://www.alston.com/professionals/timothy-selby/
Energy	Private Equity	1	8	http://www.alston.com/professionals/uni-li/
Energy	Private Equity	1	8	http://www.alston.com/professionals/uni-li/
Corporate	Private Equity	1	8	http://www.alston.com/professionals/uni-li/
Corporate	Private Equity	1	8	http://www.alston.com/professionals/uni-li/
Energy	Private Equity	1	2	http://www.alston.com/professionals/william-snyder/
Energy	Private Equity	1	2	http://www.alston.com/professionals/william-snyder/
Energy	Private Equity	1	2	http://www.alston.com/professionals/william-snyder/
Corporate	Private Equity	1	2	http://www.alston.com/professionals/william-snyder/
Corporate	Private Equity	1	2	http://www.alston.com/professionals/william-snyder/
Corporate	Private Equity	1	2	http://www.alston.com/professionals/william-snyder/
Energy	Private Equity	1	3	http://www.alston.com/professionals/william-snyder/
Energy	Private Equity	1	3	http://www.alston.com/professionals/william-snyder/
Corporate	Private Equity	1	3	http://www.alston.com/professionals/william-snyder/
Corporate	Private Equity	1	3	http://www.alston.com/professionals/william-snyder/
Labor & Employment	ADA	1	2	http://www.alston.com/professionals/laura-sierra/
Labor & Employment	ADA	1	2	http://www.alston.com/professionals/laura-sierra/
Labor & Employment	ADA	1	2	http://www.alston.com/professionals/laura-sierra/
Labor & Employment	ADA	1	2	http://www.alston.com/professionals/laura-sierra/
Labor & Employment	ADA	1	2	http://www.alston.com/professionals/laura-sierra/
Labor & Employment	ADA	1	2	http://www.alston.com/professionals/laura-sierra/
Labor & Employment	ADA	1	2	http://www.alston.com/professionals/laura-sierra/
Labor & Employment	ADA	1	2	http://www.alston.com/professionals/laura-sierra/
Labor & Employment	ADA	1	2	http://www.alston.com/professionals/laura-sierra/
Labor & Employment	ADA	1	2	http://www.alston.com/professionals/laura-sierra/
Labor & Employment	ADA	1	2	http://www.alston.com/professionals/laura-sierra/
Labor & Employment	ADA	1	2	http://www.alston.com/professionals/laura-sierra/
Labor & Employment	ADA	1	2	http://www.alston.com/professionals/laura-sierra/
Labor & Employment	ADA	1	2	http://www.alston.com/professionals/laura-sierra/
Labor & Employment	ADA	1	2	http://www.alston.com/professionals/laura-sierra/
Labor & Employment	ADA	1	2	http://www.alston.com/professionals/laura-sierra/
Labor & Employment	ADA	1	2	http://www.alston.com/professionals/laura-sierra/
Labor & Employment	ADA	1	2	http://www.alston.com/professionals/laura-sierra/
Labor & Employment	ADA	1	2	http://www.alston.com/professionals/laura-sierra/
ERISA	Retirement Plans	1	2	http://www.alston.com/professionals/robert-bauman/
ERISA	Retirement Plans	1	2	http://www.alston.com/professionals/robert-bauman/
ERISA	Retirement Plans	1	6	http://www.alston.com/professionals/steven-mindy/
Bankruptcy		10	6	http://www.alston.com/professionals/laura-sierra/
Banking	Swaps	1	4	http://www.alston.com/professionals/peter-floyd/
Litigation	Antitrust	1	1	http://www.alston.com/professionals/matthew-mcguire/
Litigation	Antitrust	1	1	http://www.alston.com/professionals/matthew-mcguire/
Litigation	Antitrust	1	1	http://www.alston.com/professionals/matthew-mcguire/
Litigation	Antitrust	1	1	http://www.alston.com/professionals/matthew-mcguire/
Litigation	Antitrust	1	1	http://www.alston.com/professionals/matthew-mcguire/
Litigation	Antitrust	1	1	http://www.alston.com/professionals/matthew-mcguire/
ERISA	Employee Benefits	1	1	http://www.alston.com/professionals/richard-siegel/
ERISA	Employee Benefits	1	1	http://www.alston.com/professionals/richard-siegel/
ERISA	Employee Benefits	1	1	http://www.alston.com/professionals/richard-siegel/
ERISA	Employee Benefits	1	1	http://www.alston.com/professionals/richard-siegel/
ERISA	Employee Benefits	1	1	http://www.alston.com/professionals/robert-bauman/
ERISA	Employee Benefits	1	1	http://www.alston.com/professionals/robert-bauman/
ERISA	Employee Benefits	1	2	http://www.alston.com/professionals/robert-bauman/
ERISA	Employee Benefits	1	2	http://www.alston.com/professionals/robert-bauman/
ERISA	Employee Benefits	1	1	http://www.alston.com/professionals/steven-mindy/
ERISA	Employee Benefits	1	1	http://www.alston.com/professionals/steven-mindy/
ERISA	Employee Benefits	1	1	http://www.alston.com/professionals/steven-mindy/
ERISA	Employee Benefits	1	1	http://www.alston.com/professionals/steven-mindy/
ERISA	Employee Benefits	1	1	http://www.alston.com/professionals/thomas-schendt/
ERISA	Employee Benefits	1	4	http://www.alston.com/professionals/thomas-schendt/
Health Care	Compliance/Regulatory	1	2	http://www.alston.com/professionals/mark-harris/
Health Care	Compliance/Regulatory	1	2	http://www.alston.com/professionals/mark-harris/
Health Care	Compliance/Regulatory	1	2	http://www.alston.com/professionals/nikki-ott/
Health Care	Compliance/Regulatory	1	2	http://www.alston.com/professionals/peter-floyd/
Health Care	Compliance/Regulatory	1	2	http://www.alston.com/professionals/peter-floyd/
Health Care	Compliance/Regulatory	1	2	http://www.alston.com/professionals/peter-floyd/
Health Care	Compliance/Regulatory	1	3	http://www.alston.com/professionals/peter-kazon/
Health Care	Compliance/Regulatory	1	3	http://www.alston.com/professionals/peter-kazon/
Health Care	Compliance/Regulatory	1	1	http://www.alston.com/professionals/raad-missmar/
Health Care	Compliance/Regulatory	1	1	http://www.alston.com/professionals/raad-missmar/
Health Care	Compliance/Regulatory	1	2	http://www.alston.com/professionals/rinaldo-martinez/
Health Care	Compliance/Regulatory	1	2	http://www.alston.com/professionals/rinaldo-martinez/
Health Care	Compliance/Regulatory	1	2	http://www.alston.com/professionals/rinaldo-martinez/
Health Care	Compliance/Regulatory	1	1	http://www.alston.com/professionals/robert-g-siggins/
Health Care	Compliance/Regulatory	1	1	http://www.alston.com/professionals/robert-g-siggins/
Health Care	Compliance/Regulatory	1	1	http://www.alston.com/professionals/robert-g-siggins/
Health Care	Compliance/Regulatory	1	2	http://www.alston.com/professionals/robert-jones/
Health Care	Compliance/Regulatory	1	2	http://www.alston.com/professionals/robert-jones/
Health Care	Compliance/Regulatory	1	2	http://www.alston.com/professionals/robert-jones/
Health Care	Compliance/Regulatory	1	2	http://www.alston.com/professionals/robert-jones/
Health Care	Compliance/Regulatory	1	2	http://www.alston.com/professionals/robert-jones/
Health Care	Compliance/Regulatory	1	4	http://www.alston.com/professionals/stephanie-d-clouston/
Health Care	Compliance/Regulatory	1	1	http://www.alston.com/professionals/tamara-tenney/
Health Care	Compliance/Regulatory	1	1	http://www.alston.com/professionals/tamara-tenney/
Health Care	Compliance/Regulatory	1	1	http://www.alston.com/professionals/tamara-tenney/
Health Care	Compliance/Regulatory	1	2	http://www.alston.com/professionals/thomas-schendt/
Health Care	Compliance/Regulatory	1	2	http://www.alston.com/professionals/thomas-schendt/
Health Care	Compliance/Regulatory	1	2	http://www.alston.com/professionals/thomas-schendt/
Health Care	Compliance/Regulatory	1	1	http://www.alston.com/professionals/thomas-scully/
Health Care	Compliance/Regulatory	1	1	http://www.alston.com/professionals/thomas-scully/
Health Care	Compliance/Regulatory	1	3	http://www.alston.com/professionals/william-anaya/
