PA	SP	Score	sentence_num	url
Intellectual Property	Trade Secrets	1	2	http://www.djplaw.com/attorney/clinton-e-duke/
Intellectual Property	Trade Secrets	1	2	http://www.djplaw.com/attorney/clinton-e-duke/
Intellectual Property	Trade Secrets	1	2	http://www.djplaw.com/attorney/clinton-e-duke/
Intellectual Property	Trade Secrets	1	2	http://www.djplaw.com/attorney/clinton-e-duke/
Litigation	Trade Secrets	1	7	http://www.djplaw.com/attorney/evan-schmutz/
Litigation	Trade Secrets	1	7	http://www.djplaw.com/attorney/evan-schmutz/
Intellectual Property	Trade Secrets	1	7	http://www.djplaw.com/attorney/evan-schmutz/
Intellectual Property	Trade Secrets	1	7	http://www.djplaw.com/attorney/evan-schmutz/
Litigation	Trade Secrets	1	3	http://www.djplaw.com/attorney/j-mark-gibb/
Intellectual Property	Trade Secrets	1	3	http://www.djplaw.com/attorney/j-mark-gibb/
Litigation	Trade Secrets	1	3	http://www.djplaw.com/attorney/jeffrey-n-starkey/
Litigation	Trade Secrets	1	3	http://www.djplaw.com/attorney/jeffrey-n-starkey/
Litigation	Trade Secrets	1	3	http://www.djplaw.com/attorney/jeffrey-n-starkey/
Litigation	Trade Secrets	1	3	http://www.djplaw.com/attorney/jeffrey-n-starkey/
Litigation	Trade Secrets	1	3	http://www.djplaw.com/attorney/jeffrey-n-starkey/
Intellectual Property	Trade Secrets	1	3	http://www.djplaw.com/attorney/jeffrey-n-starkey/
Intellectual Property	Trade Secrets	1	3	http://www.djplaw.com/attorney/jeffrey-n-starkey/
Intellectual Property	Trade Secrets	1	3	http://www.djplaw.com/attorney/jeffrey-n-starkey/
Intellectual Property	Trade Secrets	1	3	http://www.djplaw.com/attorney/jeffrey-n-starkey/
Intellectual Property	Trade Secrets	1	3	http://www.djplaw.com/attorney/jeffrey-n-starkey/
Litigation	Product Liability	1	2	http://www.djplaw.com/attorney/douglas-b-thayer/
Corporate	Non-Profit	1	3	http://www.dickinson-wright.com/our-people/maureenh_burke
Corporate	Non-Profit	1	8	http://www.dickinson-wright.com/our-people/roger-a-swets
Corporate	Non-Profit	1	8	http://www.dickinson-wright.com/our-people/roger-a-swets
Corporate	Non-Profit	1	8	http://www.dickinson-wright.com/our-people/roger-a-swets
Corporate	Non-Profit	1	16	http://www.dickinson-wright.com/our-people/scotta_petz
Corporate	Non-Profit	1	7	http://www.dinsmore.com/James_Morrison
Litigation	Trade Secrets	1	7	http://www.djplaw.com/attorney/michael-rawlins-2/
Litigation	Trade Secrets	1	7	http://www.djplaw.com/attorney/michael-rawlins-2/
Litigation	Trade Secrets	1	7	http://www.djplaw.com/attorney/michael-rawlins-2/
Intellectual Property	Trade Secrets	1	7	http://www.djplaw.com/attorney/michael-rawlins-2/
Intellectual Property	Trade Secrets	1	7	http://www.djplaw.com/attorney/michael-rawlins-2/
Intellectual Property	Trade Secrets	1	7	http://www.djplaw.com/attorney/michael-rawlins-2/
Litigation	Trade Secrets	1	2	http://www.djplaw.com/attorney/michael-thomas/
Intellectual Property	Trade Secrets	1	2	http://www.djplaw.com/attorney/michael-thomas/
Litigation	Trade Secrets	1	3	http://www.djplaw.com/attorney/philip-m-ballif/
Litigation	Trade Secrets	1	3	http://www.djplaw.com/attorney/philip-m-ballif/
Litigation	Trade Secrets	1	3	http://www.djplaw.com/attorney/philip-m-ballif/
Litigation	Trade Secrets	1	3	http://www.djplaw.com/attorney/philip-m-ballif/
Litigation	Trade Secrets	1	3	http://www.djplaw.com/attorney/philip-m-ballif/
Litigation	Trade Secrets	1	3	http://www.djplaw.com/attorney/philip-m-ballif/
Intellectual Property	Trade Secrets	1	3	http://www.djplaw.com/attorney/philip-m-ballif/
Intellectual Property	Trade Secrets	1	3	http://www.djplaw.com/attorney/philip-m-ballif/
Intellectual Property	Trade Secrets	1	3	http://www.djplaw.com/attorney/philip-m-ballif/
Intellectual Property	Trade Secrets	1	3	http://www.djplaw.com/attorney/philip-m-ballif/
Intellectual Property	Trade Secrets	1	3	http://www.djplaw.com/attorney/philip-m-ballif/
Intellectual Property	Trade Secrets	1	3	http://www.djplaw.com/attorney/philip-m-ballif/
Litigation	Trade Secrets	1	3	http://www.dlec.com/Attorneys/jeffreyschiller.html
Intellectual Property	Trade Secrets	1	3	http://www.dlec.com/Attorneys/jeffreyschiller.html
Litigation	Trade Secrets	1	4	http://www.dlec.com/Attorneys/jeffreyschiller.html
Litigation	Trade Secrets	1	4	http://www.dlec.com/Attorneys/jeffreyschiller.html
Intellectual Property	Trade Secrets	1	4	http://www.dlec.com/Attorneys/jeffreyschiller.html
Intellectual Property	Trade Secrets	1	4	http://www.dlec.com/Attorneys/jeffreyschiller.html
Litigation	Product Liability	1	4	http://www.dmclaw.com/Attorney%2DAaron%2DM%2DPonzo
Litigation	Product Liability	1	2	http://www.dmclaw.com/Attorney%2DAmy%2DJ%2DBrinkos
Litigation	Product Liability	1	2	http://www.dmclaw.com/Attorney%2DAmy%2DJ%2DBrinkos
Litigation	Product Liability	1	2	http://www.dmclaw.com/Attorney%2DAndrew%2DW%2DKnuth%2DIII
Litigation	Product Liability	1	2	http://www.dmclaw.com/Attorney%2DAndrew%2DW%2DKnuth%2DIII
Litigation	Product Liability	1	2	http://www.dmclaw.com/Attorney%2DAndrew%2DW%2DKnuth%2DIII
Litigation	Product Liability	1	2	http://www.dmclaw.com/Attorney%2DAndrew%2DW%2DKnuth%2DIII
Litigation	Product Liability	1	2	http://www.dmclaw.com/Attorney%2DAnnabelle%2DL%2DCarone
Litigation	Product Liability	1	2	http://www.dmclaw.com/Attorney%2DAnnabelle%2DL%2DCarone
Litigation	Product Liability	1	2	http://www.dmclaw.com/Attorney%2DAnnabelle%2DL%2DCarone
Litigation	Product Liability	1	2	http://www.dmclaw.com/Attorney%2DAnnabelle%2DL%2DCarone
Litigation	Product Liability	1	4	http://www.dmclaw.com/Attorney%2DAnnabelle%2DL%2DCarone
Litigation	Product Liability	1	5	http://www.dmclaw.com/Attorney%2DAnnabelle%2DL%2DCarone
Litigation	Product Liability	1	5	http://www.dmclaw.com/Attorney%2DAnnabelle%2DL%2DCarone
Litigation	Product Liability	1	5	http://www.dmclaw.com/Attorney%2DAnnabelle%2DL%2DCarone
Litigation	Product Liability	1	5	http://www.dmclaw.com/Attorney%2DAnnabelle%2DL%2DCarone
Litigation	Product Liability	1	5	http://www.dmclaw.com/Attorney%2DAnnabelle%2DL%2DCarone
Litigation	Product Liability	1	5	http://www.dmclaw.com/Attorney%2DAnthony%2DJ%2DRash
Litigation	Product Liability	1	5	http://www.dmclaw.com/Attorney%2DAnthony%2DJ%2DRash
Litigation	Product Liability	1	10	http://www.dmclaw.com/Attorney%2DAnthony%2DJ%2DRash
Litigation	Product Liability	1	10	http://www.dmclaw.com/Attorney%2DAnthony%2DJ%2DRash
Litigation	Product Liability	1	10	http://www.dmclaw.com/Attorney%2DAnthony%2DJ%2DRash
Litigation	Product Liability	1	10	http://www.dmclaw.com/Attorney%2DAnthony%2DJ%2DRash
Litigation	Product Liability	1	10	http://www.dmclaw.com/Attorney%2DAnthony%2DJ%2DRash
Litigation	Product Liability	1	10	http://www.dmclaw.com/Attorney%2DAnthony%2DJ%2DRash
Litigation	Product Liability	1	10	http://www.dmclaw.com/Attorney%2DAnthony%2DJ%2DRash
Litigation	Product Liability	1	10	http://www.dmclaw.com/Attorney%2DAnthony%2DJ%2DRash
Litigation	Product Liability	1	10	http://www.dmclaw.com/Attorney%2DAnthony%2DJ%2DRash
Litigation	Product Liability	1	10	http://www.dmclaw.com/Attorney%2DAnthony%2DJ%2DRash
Litigation	Product Liability	1	10	http://www.dmclaw.com/Attorney%2DAnthony%2DJ%2DRash
Litigation	Product Liability	1	12	http://www.dmclaw.com/Attorney%2DAnthony%2DJ%2DRash
Litigation	Product Liability	1	2	http://www.dmclaw.com/Attorney%2DBeverly%2DM%2DBarr
Litigation	Product Liability	1	2	http://www.dmclaw.com/Attorney%2DBeverly%2DM%2DBarr
Litigation	Product Liability	1	2	http://www.dmclaw.com/Attorney%2DBeverly%2DM%2DBarr
Litigation	Product Liability	1	2	http://www.dmclaw.com/Attorney%2DBeverly%2DM%2DBarr
Litigation	Product Liability	1	2	http://www.dmclaw.com/Attorney%2DBreiAnne%2DVarner%2DRedd
Litigation	Product Liability	1	2	http://www.dmclaw.com/Attorney%2DBreiAnne%2DVarner%2DRedd
Litigation	Product Liability	1	2	http://www.dmclaw.com/Attorney%2DBreiAnne%2DVarner%2DRedd
Litigation	Product Liability	1	2	http://www.dmclaw.com/Attorney%2DBreiAnne%2DVarner%2DRedd
Litigation	Product Liability	1	5	http://www.dmclaw.com/Attorney%2DBrett%2DW%2DFarrar
Litigation	Product Liability	1	5	http://www.dmclaw.com/Attorney%2DBrett%2DW%2DFarrar
Litigation	Product Liability	1	5	http://www.dmclaw.com/Attorney%2DBrett%2DW%2DFarrar
Litigation	Product Liability	1	5	http://www.dmclaw.com/Attorney%2DBrett%2DW%2DFarrar
Litigation	Product Liability	1	5	http://www.dmclaw.com/Attorney%2DBrett%2DW%2DFarrar
Litigation	Product Liability	1	5	http://www.dmclaw.com/Attorney%2DBrett%2DW%2DFarrar
Litigation	Product Liability	1	5	http://www.dmclaw.com/Attorney%2DBrett%2DW%2DFarrar
Litigation	Product Liability	1	5	http://www.dmclaw.com/Attorney%2DBrett%2DW%2DFarrar
Litigation	Product Liability	1	3	http://www.dmclaw.com/Attorney%2DChristopher%2DD%2DStofko
Litigation	Product Liability	1	3	http://www.dmclaw.com/Attorney%2DChristopher%2DD%2DStofko
Litigation	Product Liability	1	4	http://www.dmclaw.com/Attorney%2DChristopher%2DD%2DStofko
Litigation	Product Liability	1	4	http://www.dmclaw.com/Attorney%2DChristopher%2DD%2DStofko
Litigation	Product Liability	1	3	http://www.dmclaw.com/Attorney%2DDerek%2DM%2DBrondou
Litigation	Product Liability	1	3	http://www.dmclaw.com/Attorney%2DDerek%2DM%2DBrondou
Litigation	Product Liability	1	3	http://www.dmclaw.com/Attorney%2DDerek%2DM%2DBrondou
Litigation	Product Liability	1	6	http://www.dmclaw.com/Attorney%2DDerek%2DM%2DBrondou
Litigation	Product Liability	1	3	http://www.dmclaw.com/Attorney%2DDouglas%2DM%2DGrimsley
Litigation	Product Liability	1	3	http://www.dmclaw.com/Attorney%2DDouglas%2DM%2DGrimsley
Litigation	Product Liability	1	2	http://www.dmclaw.com/Attorney%2DEdmund%2DL%2DOlszewski%2DJr
Litigation	Product Liability	1	2	http://www.dmclaw.com/Attorney%2DEdmund%2DL%2DOlszewski%2DJr
Litigation	Product Liability	1	2	http://www.dmclaw.com/Attorney%2DEdmund%2DL%2DOlszewski%2DJr
Litigation	Product Liability	1	3	http://www.dmclaw.com/Attorney%2DEdmund%2DL%2DOlszewski%2DJr
Litigation	Product Liability	1	3	http://www.dmclaw.com/Attorney%2DEdmund%2DL%2DOlszewski%2DJr
Litigation	Product Liability	1	3	http://www.dmclaw.com/Attorney%2DEdmund%2DL%2DOlszewski%2DJr
Litigation	Product Liability	1	4	http://www.dmclaw.com/Attorney%2DEric%2DD%2DWalstrom
Litigation	Product Liability	1	3	http://www.dmclaw.com/Attorney%2DForrest%2DA%2DNorman
Litigation	Product Liability	1	3	http://www.dmclaw.com/Attorney%2DForrest%2DA%2DNorman
Litigation	Product Liability	1	5	http://www.dmclaw.com/Attorney%2DForrest%2DA%2DNorman
Litigation	Product Liability	1	5	http://www.dmclaw.com/Attorney%2DForrest%2DA%2DNorman
Litigation	Product Liability	1	5	http://www.dmclaw.com/Attorney%2DForrest%2DA%2DNorman
Litigation	Product Liability	1	5	http://www.dmclaw.com/Attorney%2DForrest%2DA%2DNorman
Litigation	Product Liability	1	5	http://www.dmclaw.com/Attorney%2DForrest%2DA%2DNorman
Litigation	Product Liability	1	5	http://www.dmclaw.com/Attorney%2DForrest%2DA%2DNorman
Litigation	Product Liability	1	3	http://www.dmclaw.com/Attorney%2DFrederick%2DW%2DBode%2DIII
Litigation	Product Liability	1	3	http://www.dmclaw.com/Attorney%2DFrederick%2DW%2DBode%2DIII
Litigation	Product Liability	1	3	http://www.dmclaw.com/Attorney%2DFrederick%2DW%2DBode%2DIII
Litigation	Product Liability	1	6	http://www.dmclaw.com/Attorney%2DFrederick%2DW%2DBode%2DIII
Litigation	Product Liability	1	19	http://www.dmclaw.com/Attorney%2DFrederick%2DW%2DBode%2DIII
Litigation	Product Liability	1	19	http://www.dmclaw.com/Attorney%2DFrederick%2DW%2DBode%2DIII
Litigation	Product Liability	1	19	http://www.dmclaw.com/Attorney%2DFrederick%2DW%2DBode%2DIII
Litigation	Product Liability	1	19	http://www.dmclaw.com/Attorney%2DFrederick%2DW%2DBode%2DIII
Litigation	Product Liability	1	19	http://www.dmclaw.com/Attorney%2DFrederick%2DW%2DBode%2DIII
Litigation	Product Liability	1	19	http://www.dmclaw.com/Attorney%2DFrederick%2DW%2DBode%2DIII
Litigation	Product Liability	1	19	http://www.dmclaw.com/Attorney%2DFrederick%2DW%2DBode%2DIII
Health Care	Medicare	1	9	http://www.djplaw.com/attorney/kim-boyer/
Health Care	Medicare	1	9	http://www.djplaw.com/attorney/kim-boyer/
Health Care	Medicare	1	9	http://www.djplaw.com/attorney/kim-boyer/
Health Care	Medicare	1	9	http://www.djplaw.com/attorney/kim-boyer/
Health Care	Medicare	1	9	http://www.djplaw.com/attorney/kim-boyer/
Health Care	Medicare	1	9	http://www.djplaw.com/attorney/kim-boyer/
Corporate	Non-Profit	1	6	http://www.djplaw.com/attorney/matthew-f-hafen/
Corporate	Non-Profit	1	6	http://www.djplaw.com/attorney/matthew-f-hafen/
Corporate	Non-Profit	1	6	http://www.djplaw.com/attorney/matthew-f-hafen/
Corporate	Non-Profit	1	6	http://www.djplaw.com/attorney/matthew-f-hafen/
Corporate	Non-Profit	1	6	http://www.djplaw.com/attorney/matthew-f-hafen/
Banking	Derivatives	1	8	http://www.djplaw.com/attorney/peter-h-donaldson/
Corporate	Derivatives	1	8	http://www.djplaw.com/attorney/peter-h-donaldson/
Corporate	Non-Profit	1	9	http://www.dmclaw.com/Attorney%2DAnthony%2DJ%2DRash
Corporate	Non-Profit	1	9	http://www.dmclaw.com/Attorney%2DAnthony%2DJ%2DRash
Corporate	Non-Profit	1	9	http://www.dmclaw.com/Attorney%2DAnthony%2DJ%2DRash
Corporate	Non-Profit	1	9	http://www.dmclaw.com/Attorney%2DAnthony%2DJ%2DRash
Corporate	Non-Profit	1	9	http://www.dmclaw.com/Attorney%2DAnthony%2DJ%2DRash
Health Care	Medicare	1	2	http://www.dmclaw.com/Attorney%2DBenjamin%2DM%2DBasista
Health Care	Medicare	1	3	http://www.dmclaw.com/Attorney%2DBenjamin%2DM%2DBasista
Health Care	Medicare	1	3	http://www.dmclaw.com/Attorney%2DBenjamin%2DM%2DBasista
Health Care	Medicare	1	3	http://www.dmclaw.com/Attorney%2DBenjamin%2DM%2DBasista
Health Care	Medicare	1	9	http://www.dmclaw.com/Attorney%2DBenjamin%2DM%2DBasista
Health Care	Medicare	1	9	http://www.dmclaw.com/Attorney%2DBenjamin%2DM%2DBasista
Health Care	Medicare	1	9	http://www.dmclaw.com/Attorney%2DBenjamin%2DM%2DBasista
Health Care	Medicare	1	9	http://www.dmclaw.com/Attorney%2DBenjamin%2DM%2DBasista
Health Care	Medicare	1	2	http://www.dmclaw.com/Attorney%2DBridget%2DLanger%2DSmith
Health Care	Medicare	1	3	http://www.dmclaw.com/Attorney%2DBridget%2DLanger%2DSmith
Health Care	Medicare	1	3	http://www.dmclaw.com/Attorney%2DBridget%2DLanger%2DSmith
Health Care	Medicare	1	6	http://www.dmclaw.com/Attorney%2DBridget%2DLanger%2DSmith
Health Care	Medicare	1	6	http://www.dmclaw.com/Attorney%2DBridget%2DLanger%2DSmith
Health Care	Medicare	1	6	http://www.dmclaw.com/Attorney%2DBridget%2DLanger%2DSmith
Health Care	Medicare	1	6	http://www.dmclaw.com/Attorney%2DBridget%2DLanger%2DSmith
Health Care	Medicare	1	6	http://www.dmclaw.com/Attorney%2DBridget%2DLanger%2DSmith
Health Care	Medicare	1	6	http://www.dmclaw.com/Attorney%2DBridget%2DLanger%2DSmith
Health Care	Medicare	1	6	http://www.dmclaw.com/Attorney%2DBridget%2DLanger%2DSmith
Health Care	Medicare	1	6	http://www.dmclaw.com/Attorney%2DBridget%2DLanger%2DSmith
Health Care	Medicare	1	6	http://www.dmclaw.com/Attorney%2DBridget%2DLanger%2DSmith
Health Care	Medicare	1	6	http://www.dmclaw.com/Attorney%2DBridget%2DLanger%2DSmith
Health Care	Medicare	1	6	http://www.dmclaw.com/Attorney%2DBridget%2DLanger%2DSmith
Health Care	Medicare	1	6	http://www.dmclaw.com/Attorney%2DBridget%2DLanger%2DSmith
Health Care	Medicare	1	6	http://www.dmclaw.com/Attorney%2DBridget%2DLanger%2DSmith
Health Care	Medicare	1	5	http://www.dmclaw.com/Attorney%2DCharles%2DG%2DBrown
Health Care	Medicare	1	5	http://www.dmclaw.com/Attorney%2DCharles%2DG%2DBrown
Health Care	Medicare	1	6	http://www.dmclaw.com/Attorney%2DCharles%2DG%2DBrown
Health Care	Medicare	1	6	http://www.dmclaw.com/Attorney%2DCharles%2DG%2DBrown
Health Care	Medicare	1	6	http://www.dmclaw.com/Attorney%2DCharles%2DG%2DBrown
Corporate	Non-Profit	1	3	http://www.dmclaw.com/Attorney%2DDaniel%2DR%2DDelaney
Corporate	Non-Profit	1	3	http://www.dmclaw.com/Attorney%2DDaniel%2DR%2DDelaney
Corporate	Non-Profit	1	3	http://www.dmclaw.com/Attorney%2DDaniel%2DR%2DDelaney
Corporate	Non-Profit	1	3	http://www.dmclaw.com/Attorney%2DDaniel%2DR%2DDelaney
Corporate	Non-Profit	1	3	http://www.dmclaw.com/Attorney%2DDaniel%2DR%2DDelaney
Corporate	Non-Profit	1	3	http://www.dmclaw.com/Attorney%2DDaniel%2DR%2DDelaney
Corporate	Non-Profit	1	3	http://www.dmclaw.com/Attorney%2DDaniel%2DR%2DDelaney
Corporate	Non-Profit	1	3	http://www.dmclaw.com/Attorney%2DDaniel%2DR%2DDelaney
Corporate	Non-Profit	1	3	http://www.dmclaw.com/Attorney%2DDaniel%2DR%2DDelaney
Corporate	Non-Profit	1	3	http://www.dmclaw.com/Attorney%2DDaniel%2DR%2DDelaney
Health Care	Medicare	1	2	http://www.dmclaw.com/Attorney%2DErica%2DL%2DDattilo
Health Care	Medicare	1	2	http://www.dmclaw.com/Attorney%2DErica%2DL%2DDattilo
Health Care	Medicare	1	2	http://www.dmclaw.com/Attorney%2DErica%2DL%2DDattilo
Corporate	Non-Profit	1	4	http://www.dmclaw.com/Attorney%2DForrest%2DA%2DNorman
Corporate	Non-Profit	1	4	http://www.dmclaw.com/Attorney%2DForrest%2DA%2DNorman
Corporate	Non-Profit	1	4	http://www.dmclaw.com/Attorney%2DForrest%2DA%2DNorman
Corporate	Non-Profit	1	4	http://www.dmclaw.com/Attorney%2DForrest%2DA%2DNorman
Corporate	Non-Profit	1	4	http://www.dmclaw.com/Attorney%2DForrest%2DA%2DNorman
Corporate	Non-Profit	1	7	http://www.dmclaw.com/Attorney%2DGene%2DL%2DJazwinski
Litigation	Trade Secrets	1	12	http://www.dmclaw.com/Attorney%2DJohn%2DR%2DSeeds
Litigation	Trade Secrets	1	12	http://www.dmclaw.com/Attorney%2DJohn%2DR%2DSeeds
Litigation	Trade Secrets	1	12	http://www.dmclaw.com/Attorney%2DJohn%2DR%2DSeeds
Intellectual Property	Trade Secrets	1	12	http://www.dmclaw.com/Attorney%2DJohn%2DR%2DSeeds
Intellectual Property	Trade Secrets	1	12	http://www.dmclaw.com/Attorney%2DJohn%2DR%2DSeeds
Intellectual Property	Trade Secrets	1	12	http://www.dmclaw.com/Attorney%2DJohn%2DR%2DSeeds
Litigation	Trade Secrets	1	9	http://www.dmclaw.com/Attorney%2DRebecca%2DJ%2DMaziarz
Litigation	Trade Secrets	1	9	http://www.dmclaw.com/Attorney%2DRebecca%2DJ%2DMaziarz
Litigation	Trade Secrets	1	9	http://www.dmclaw.com/Attorney%2DRebecca%2DJ%2DMaziarz
Litigation	Trade Secrets	1	9	http://www.dmclaw.com/Attorney%2DRebecca%2DJ%2DMaziarz
Litigation	Trade Secrets	1	9	http://www.dmclaw.com/Attorney%2DRebecca%2DJ%2DMaziarz
Litigation	Trade Secrets	1	9	http://www.dmclaw.com/Attorney%2DRebecca%2DJ%2DMaziarz
Litigation	Trade Secrets	1	9	http://www.dmclaw.com/Attorney%2DRebecca%2DJ%2DMaziarz
Litigation	Trade Secrets	1	9	http://www.dmclaw.com/Attorney%2DRebecca%2DJ%2DMaziarz
Litigation	Trade Secrets	1	9	http://www.dmclaw.com/Attorney%2DRebecca%2DJ%2DMaziarz
Litigation	Trade Secrets	1	9	http://www.dmclaw.com/Attorney%2DRebecca%2DJ%2DMaziarz
Litigation	Trade Secrets	1	9	http://www.dmclaw.com/Attorney%2DRebecca%2DJ%2DMaziarz
Intellectual Property	Trade Secrets	1	9	http://www.dmclaw.com/Attorney%2DRebecca%2DJ%2DMaziarz
Intellectual Property	Trade Secrets	1	9	http://www.dmclaw.com/Attorney%2DRebecca%2DJ%2DMaziarz
Intellectual Property	Trade Secrets	1	9	http://www.dmclaw.com/Attorney%2DRebecca%2DJ%2DMaziarz
Intellectual Property	Trade Secrets	1	9	http://www.dmclaw.com/Attorney%2DRebecca%2DJ%2DMaziarz
Intellectual Property	Trade Secrets	1	9	http://www.dmclaw.com/Attorney%2DRebecca%2DJ%2DMaziarz
Intellectual Property	Trade Secrets	1	9	http://www.dmclaw.com/Attorney%2DRebecca%2DJ%2DMaziarz
Intellectual Property	Trade Secrets	1	9	http://www.dmclaw.com/Attorney%2DRebecca%2DJ%2DMaziarz
Intellectual Property	Trade Secrets	1	9	http://www.dmclaw.com/Attorney%2DRebecca%2DJ%2DMaziarz
Intellectual Property	Trade Secrets	1	9	http://www.dmclaw.com/Attorney%2DRebecca%2DJ%2DMaziarz
Intellectual Property	Trade Secrets	1	9	http://www.dmclaw.com/Attorney%2DRebecca%2DJ%2DMaziarz
Intellectual Property	Trade Secrets	1	9	http://www.dmclaw.com/Attorney%2DRebecca%2DJ%2DMaziarz
Litigation	Trade Secrets	1	3	http://www.dmfdayton.com/our-attorneys/amy-c-mitchell.html
Litigation	Trade Secrets	1	3	http://www.dmfdayton.com/our-attorneys/amy-c-mitchell.html
Intellectual Property	Trade Secrets	1	3	http://www.dmfdayton.com/our-attorneys/amy-c-mitchell.html
Intellectual Property	Trade Secrets	1	3	http://www.dmfdayton.com/our-attorneys/amy-c-mitchell.html
Litigation	Trade Secrets	1	2	http://www.dmfdayton.com/our-attorneys/david-m-rickert.html
Litigation	Trade Secrets	1	2	http://www.dmfdayton.com/our-attorneys/david-m-rickert.html
Intellectual Property	Trade Secrets	1	2	http://www.dmfdayton.com/our-attorneys/david-m-rickert.html
Intellectual Property	Trade Secrets	1	2	http://www.dmfdayton.com/our-attorneys/david-m-rickert.html
Litigation	Product Liability	1	4	http://www.dmclaw.com/Attorney%2DGeorge%2DP%2DKachulis
Litigation	Product Liability	1	4	http://www.dmclaw.com/Attorney%2DGeorge%2DP%2DKachulis
Litigation	Product Liability	1	2	http://www.dmclaw.com/Attorney%2DGregory%2DC%2DMichaels
Litigation	Product Liability	1	2	http://www.dmclaw.com/Attorney%2DGregory%2DC%2DMichaels
Litigation	Product Liability	1	2	http://www.dmclaw.com/Attorney%2DGregory%2DC%2DMichaels
Litigation	Product Liability	1	2	http://www.dmclaw.com/Attorney%2DGregory%2DC%2DMichaels
Litigation	Product Liability	1	4	http://www.dmclaw.com/Attorney%2DJames%2DR%2DMiller
Litigation	Product Liability	1	4	http://www.dmclaw.com/Attorney%2DJames%2DR%2DMiller
Litigation	Product Liability	1	6	http://www.dmclaw.com/Attorney%2DJames%2DR%2DMiller
Litigation	Product Liability	1	6	http://www.dmclaw.com/Attorney%2DJames%2DR%2DMiller
Litigation	Product Liability	1	6	http://www.dmclaw.com/Attorney%2DJames%2DR%2DMiller
Litigation	Product Liability	1	6	http://www.dmclaw.com/Attorney%2DJames%2DR%2DMiller
Litigation	Product Liability	1	6	http://www.dmclaw.com/Attorney%2DJames%2DR%2DMiller
Litigation	Product Liability	1	6	http://www.dmclaw.com/Attorney%2DJames%2DR%2DMiller
Litigation	Product Liability	1	6	http://www.dmclaw.com/Attorney%2DJames%2DR%2DMiller
Litigation	Product Liability	1	6	http://www.dmclaw.com/Attorney%2DJames%2DR%2DMiller
Litigation	Product Liability	1	6	http://www.dmclaw.com/Attorney%2DJames%2DR%2DMiller
Litigation	Product Liability	1	3	http://www.dmclaw.com/Attorney%2DJohn%2DE%2DWall
Litigation	Product Liability	1	3	http://www.dmclaw.com/Attorney%2DJohn%2DE%2DWall
Litigation	Product Liability	1	2	http://www.dmclaw.com/Attorney%2DJohn%2DT%2DHolden
Litigation	Product Liability	1	2	http://www.dmclaw.com/Attorney%2DJohn%2DT%2DHolden
Litigation	Product Liability	1	2	http://www.dmclaw.com/Attorney%2DJohn%2DT%2DHolden
Litigation	Product Liability	1	2	http://www.dmclaw.com/Attorney%2DJohn%2DT%2DHolden
Litigation	Product Liability	1	2	http://www.dmclaw.com/Attorney%2DJohn%2DT%2DHolden
Litigation	Product Liability	1	2	http://www.dmclaw.com/Attorney%2DJohn%2DT%2DHolden
Litigation	Product Liability	1	3	http://www.dmclaw.com/Attorney%2DJoseph%2DJ%2DGolian
Litigation	Product Liability	1	3	http://www.dmclaw.com/Attorney%2DJoseph%2DJ%2DGolian
Litigation	Product Liability	1	3	http://www.dmclaw.com/Attorney%2DJoseph%2DJ%2DGolian
Litigation	Product Liability	1	3	http://www.dmclaw.com/Attorney%2DJoseph%2DJ%2DGolian
Litigation	Product Liability	1	3	http://www.dmclaw.com/Attorney%2DJoseph%2DL%2DLuvara
Litigation	Product Liability	1	3	http://www.dmclaw.com/Attorney%2DJoseph%2DL%2DLuvara
Litigation	Product Liability	1	3	http://www.dmclaw.com/Attorney%2DJoseph%2DL%2DLuvara
Litigation	Product Liability	1	7	http://www.dmclaw.com/Attorney%2DJoseph%2DL%2DLuvara
Litigation	Product Liability	1	7	http://www.dmclaw.com/Attorney%2DJoseph%2DL%2DLuvara
Litigation	Product Liability	1	4	http://www.dmclaw.com/Attorney%2DJoseph%2DSD%2DChristof%2DII
Litigation	Product Liability	1	4	http://www.dmclaw.com/Attorney%2DJoseph%2DSD%2DChristof%2DII
Litigation	Product Liability	1	10	http://www.dmclaw.com/Attorney%2DJoseph%2DSD%2DChristof%2DII
Litigation	Product Liability	1	10	http://www.dmclaw.com/Attorney%2DJoseph%2DSD%2DChristof%2DII
Litigation	Product Liability	1	10	http://www.dmclaw.com/Attorney%2DJoseph%2DSD%2DChristof%2DII
Litigation	Product Liability	1	10	http://www.dmclaw.com/Attorney%2DJoseph%2DSD%2DChristof%2DII
Litigation	Product Liability	1	2	http://www.dmclaw.com/Attorney%2DJustin%2DM%2DGottwald
Litigation	Product Liability	1	2	http://www.dmclaw.com/Attorney%2DKelly%2DL%2DSmith
Litigation	Product Liability	1	2	http://www.dmclaw.com/Attorney%2DKelly%2DL%2DSmith
Litigation	Product Liability	1	2	http://www.dmclaw.com/Attorney%2DKelly%2DL%2DSmith
Litigation	Product Liability	1	2	http://www.dmclaw.com/Attorney%2DKristen%2DHock%2DPrex
Litigation	Product Liability	1	2	http://www.dmclaw.com/Attorney%2DKristen%2DHock%2DPrex
Litigation	Product Liability	1	2	http://www.dmclaw.com/Attorney%2DKristen%2DHock%2DPrex
Litigation	Product Liability	1	2	http://www.dmclaw.com/Attorney%2DKristen%2DHock%2DPrex
